Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2023-03-31,0.01705950050437921,0.00622019764525561,0.04051780997798193,0.026203498404388625,-0.04006586183777683,0.018051588217345982,0.02610053908840504,0.00365979675215633,0.0018171138287479405,-0.032283528209671064
2023-04-30,0.0017472289800926077,0.04849193896039106,-0.04024842627994374,0.04605306687246147,-0.12269332950049505,0.10964795933077554,0.09250523263492916,0.03837326071709368,0.10415273799575497,0.004164342073802452
2023-05-31,0.06377914767014325,-0.03453239843461964,0.08556125089841515,0.03432678230864128,0.052324967387537225,0.070395021815153,-0.06714178903266643,0.020408979433923946,0.02216474620333897,0.02182167467856244
2023-06-30,0.07935729962990234,0.05621248061066786,0.012173556189972956,-0.015329577110615,0.026663150430848326,0.01369249773028236,0.1223676247884955,0.03253173717109803,-0.012072075671878735,0.01134186958351946
2023-07-31,-0.03299058264518251,-0.029505133295259833,-0.043817667845873265,0.06815753273622405,0.015125459047184098,0.031222368327515237,0.08313310162226495,0.0829991337916971,0.08265706715879806,0.03879104688161261
2023-08-31,0.020547241543797945,-0.048298263858192136,-0.021770478844228447,-0.031712126664808826,0.058825632201434885,-0.05582990048313474,0.01943101248646717,-0.05246546772836047,-0.09488881596440557,-0.018895467486940154
2023-09-30,0.06492021183733954,-0.028731369488257497,-0.015748143281967386,-0.0071446896715493535,0.0,0.01068909596871781,0.11871464654516739,-0.025758084800538206,0.06626880550870795,0.05117964342747561
2023-10-31,-0.05290817740613407,-0.03262782690704347,0.007462583572063641,-0.03839696723531005,-0.03437092421574539,-0.03600366037035774,-0.03125470765280969,-0.024349757004813344,-0.055133194458663826,-0.042830994624892815
2023-11-30,0.09410797261031556,0.055739784347840216,0.03229467965603483,0.02141267005149894,0.06339511822219146,0.017273607942086544,0.061504579389495495,0.039140706573484785,-0.0014145218346449662,0.035280177353549824
2023-12-31,0.026111318512717974,0.09651654740748561,0.04651246094169381,0.06593927418447842,0.06030301556064854,0.06034878809400279,0.13405382694334578,0.08727843170358951,0.13687468081376286,0.08768195049871585
2024-01-31,-0.031343572806138975,-0.14433224024855829,-0.06846966344477534,0.031657703893340994,0.07647944451008493,-0.044470851231031006,-0.013116800414948004,0.10379304225956498,-0.0024141704955532584,0.01295272731665853
2024-02-29,0.0068837036098048365,-0.04044308056615198,-0.027906027490274266,0.023391491067573433,0.007827052308088112,-0.06578970603116197,-0.0006322791683462947,0.023955251625133567,0.16799366260069593,0.07315344968328397
2024-03-31,-0.025951126776757594,0.03170873116284034,-0.061331470962417645,0.03906108685055121,-0.10505410646392255,0.05427037109235666,0.08234242277925063,0.01714806010260328,0.005681101309108927,-0.05342962822319708
2024-04-30,0.11334990595730599,0.04986526611447317,-0.014971277289883567,0.05222713074945684,-0.051733930094411185,0.01704213185046166,-0.04505961428129812,-0.012686285645521211,0.09822565625677604,-0.014356613246868877
2024-05-31,-0.003216284178197415,0.0212907069289221,0.0442064038208978,-0.025512788641617656,0.010206735987563498,-0.02111800461498392,0.020866403347988616,-0.024948928568734097,0.021815007923731145,-0.03219838594162838
2024-06-30,0.08871474188650041,0.09940917491044798,0.07217275309265059,0.07006821287232712,0.11361848452971235,0.014730958792903426,-0.025333550735835098,0.0943792182514318,0.022400211147318716,0.06352577460021447
2024-07-31,-0.07765268009336213,-0.0404145475941915,0.09405383490442154,0.012754221327048842,0.19243660833122722,0.16580377208533403,0.0751173425276821,-0.03831293196769092,0.027622357210684845,0.1258623168160906
2024-08-31,0.007846690053175953,0.013089890217207856,0.026740477570617927,0.020480582126679803,0.04038539220733828,0.013222942040732377,-0.02892528806794481,0.006193434741885939,-0.06510776513294347,0.03840072440250086
2024-09-30,0.04845777196500367,0.05812814747457162,0.06490281008306442,0.03563301407064867,-0.03503621900587961,0.03237699285142037,-0.007854977579537237,-0.021892888198750238,-0.033962701434141596,-0.06264085466568048
2024-10-31,-0.05895952461949816,0.002107256430842863,-0.1453706900942433,0.0151217086502613,-0.05243212829914423,-0.05664385576932207,-0.014487653545448231,-0.09787853303922045,0.04099503352469602,-0.0680258293475573
2024-11-30,-0.02005094762648485,0.03476992771017007,-0.00120872799312155,0.006074695094380189,0.0572484611220907,-0.02465218367393074,0.028296965036025856,-0.029916333486524893,0.022860279424754104,0.07620086495316358
2024-12-31,-0.05839126226087488,-0.010105520308030247,-0.06115413093031086,-0.004191933876746878,0.025917055302643544,0.0005243747252621223,-0.03915649618683914,-0.0630707258019848,-0.0603731160465667,-0.026235886425580168
