Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2023-08-31,971.9186401367188,764.8023071289062,2390.364501953125,943.2882690429688,1334.1851806640625,387.7003173828125,2631.142333984375,1194.65771484375,531.6411743164062,3118.195068359375
2023-09-30,1035.0159912109375,742.8284301757812,2352.720703125,936.5487670898438,1334.1851806640625,391.8444519042969,2943.49755859375,1163.8856201171875,566.8723754882812,3277.783447265625
2023-10-31,980.2550659179688,718.5914916992188,2370.278076171875,900.5881958007812,1288.327880859375,377.7366638183594,2851.49951171875,1135.5452880859375,535.6188354492188,3137.392822265625
2023-11-30,1072.5050048828125,758.645751953125,2446.8251953125,919.8721313476562,1370.001708984375,384.2615051269531,3026.87939453125,1179.9913330078125,534.861328125,3248.08056640625
2023-12-31,1100.5093994140625,831.8676147460938,2560.633056640625,980.5278930664062,1452.616943359375,407.4512939453125,3432.64404296875,1282.9791259765625,608.0701904296875,3532.87890625
2024-01-31,1066.015625,711.80224609375,2385.307373046875,1011.569091796875,1563.7122802734375,389.3315734863281,3387.618896484375,1416.1434326171875,606.6022338867188,3578.638671875
2024-02-29,1073.353515625,683.0148315429688,2318.742919921875,1035.231201171875,1575.951416015625,363.71759033203125,3385.47705078125,1450.0675048828125,708.5076904296875,3840.4287109375
2024-03-31,1045.498779296875,704.6723022460938,2176.53125,1075.66845703125,1410.391357421875,383.4566345214844,3664.245361328125,1474.933349609375,712.53271484375,3635.235595703125
2024-04-30,1164.0062255859375,739.8109741210938,2143.94580078125,1131.8475341796875,1337.42626953125,389.9915466308594,3499.1357421875,1456.221923828125,782.5216674804688,3583.046630859375
2024-05-31,1160.26220703125,755.5620727539062,2238.721923828125,1102.970947265625,1351.0770263671875,381.7557678222656,3572.150146484375,1419.8907470703125,799.5924072265625,3467.677978515625
2024-06-30,1263.1947021484375,830.671875,2400.29638671875,1180.2540283203125,1504.5843505859375,387.3793640136719,3481.6552734375,1553.89892578125,817.5034790039062,3687.964599609375
2024-07-31,1165.104248046875,797.1006469726562,2626.0537109375,1195.3074951171875,1794.121337890625,451.6082763671875,3743.187744140625,1494.364501953125,840.0848388671875,4152.14111328125
2024-08-31,1174.2464599609375,807.5346069335938,2696.275390625,1219.7879638671875,1866.5777587890625,457.57989501953125,3634.914794921875,1503.6197509765625,785.3887939453125,4311.5859375
2024-09-30,1231.1478271484375,854.47509765625,2871.271240234375,1263.252685546875,1801.179931640625,472.3949279785156,3606.36279296875,1470.701171875,758.71484375,4041.50439453125
2024-10-31,1158.5599365234375,856.2756958007812,2453.87255859375,1282.355224609375,1706.7401123046875,445.6366882324219,3554.115234375,1326.7510986328125,789.8184204101562,3766.577880859375
2024-11-30,1135.3297119140625,886.04833984375,2450.906494140625,1290.1451416015625,1804.448486328125,434.6507263183594,3654.685791015625,1287.0595703125,807.8739013671875,4053.5947265625
2024-12-31,1069.036376953125,877.0943603515625,2301.0234375,1284.7369384765625,1851.214599609375,434.8786926269531,3511.5810546875,1205.8837890625,759.1000366210938,3947.24462890625
