Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2024-04-10,1086.0330810546875,747.7196655273438,2173.21484375,1091.5087890625,1418.62939453125,391.15533447265625,3653.82861328125,1468.7044677734375,737.8196411132812,3736.84765625
2024-04-12,1071.706298828125,739.2513427734375,2145.72412109375,1086.5894775390625,1397.86962890625,385.0232238769531,3581.836669921875,1456.370849609375,725.7444458007812,3752.5556640625
2024-04-15,1056.2314453125,727.4490966796875,2108.95751953125,1060.95947265625,1382.2410888671875,381.2633972167969,3505.4638671875,1454.062744140625,717.4102172851562,3696.09912109375
2024-04-16,1050.19140625,734.5304565429688,2134.670166015625,1049.8416748046875,1331.6832275390625,381.2633972167969,3449.632080078125,1454.98095703125,711.9171752929688,3631.953369140625
2024-04-18,1022.3366088867188,727.4490966796875,2128.90283203125,1038.4287109375,1336.202392578125,374.9522705078125,3456.93359375,1453.5665283203125,705.3822631835938,3621.8251953125
2024-04-19,1027.4283447265625,745.2619018554688,2145.05126953125,1050.0384521484375,1328.67041015625,380.23394775390625,3425.197021484375,1459.323974609375,710.7332763671875,3588.2509765625
2024-04-22,1052.2379150390625,735.9661254882812,2154.567138671875,1069.1256103515625,1348.912353515625,380.7262878417969,3517.048583984375,1468.9774169921875,725.5549926757812,3624.26318359375
2024-04-23,1054.0350341796875,733.7274169921875,2174.992919921875,1072.6676025390625,1357.997802734375,384.217529296875,3514.56591796875,1448.603271484375,732.0899047851562,3633.7353515625
2024-04-24,1061.5228271484375,735.7227783203125,2172.58984375,1079.062744140625,1347.0294189453125,383.9490051269531,3538.6123046875,1439.5205078125,732.1845703125,3592.7998046875
2024-04-25,1125.1693115234375,735.2605590820312,2144.330322265625,1095.78857421875,1354.27880859375,391.69244384765625,3555.60009765625,1449.2484130859375,769.6888427734375,3612.63427734375
2024-04-26,1128.4639892578125,734.7981567382812,2136.447998046875,1090.032958984375,1346.5587158203125,393.8856201171875,3509.747314453125,1441.8780517578125,758.89208984375,3583.702880859375
2024-04-29,1157.366943359375,744.3858032226562,2139.764404296875,1141.4403076171875,1350.7952880859375,392.2742919921875,3538.076904296875,1454.2613525390625,782.7584838867188,3629.51513671875
2024-04-30,1164.0062255859375,739.8109741210938,2143.94580078125,1131.8475341796875,1337.42626953125,389.9915466308594,3499.1357421875,1456.221923828125,782.5216674804688,3583.046630859375
2024-05-02,1147.982177734375,745.7242431640625,2139.956787109375,1121.0740966796875,1331.6832275390625,392.9904479980469,3504.197998046875,1455.775146484375,786.1205444335938,3623.044189453125
2024-05-03,1139.645751953125,739.5676879882812,2131.0654296875,1123.6322021484375,1333.425048828125,390.70770263671875,3407.137939453125,1423.46435546875,787.446533203125,3604.38134765625
2024-05-06,1141.792236328125,741.0520629882812,2168.69677734375,1127.813720703125,1342.4632568359375,389.1858825683594,3371.6044921875,1409.095703125,765.048095703125,3677.20263671875
2024-05-07,1125.8681640625,733.021728515625,2287.118896484375,1113.6458740234375,1356.6324462890625,394.1989440917969,3336.99560546875,1391.17822265625,759.4603881835938,3731.501708984375
2024-05-08,1126.816650390625,721.5845947265625,2250.25634765625,1104.889404296875,1343.7813720703125,394.7808532714844,3394.53076171875,1408.1278076171875,767.8893432617188,3729.626220703125
2024-05-09,1113.8377685546875,704.4776611328125,2235.453125,1097.7071533203125,1355.3145751953125,380.5472412109375,3188.727783203125,1383.8822021484375,776.4129638671875,3713.917724609375
2024-05-10,1118.280517578125,709.361572265625,2270.92236328125,1099.035400390625,1341.521728515625,387.9326171875,3184.833740234375,1397.0845947265625,774.0927124023438,3651.740966796875
2024-05-13,1130.1612548828125,717.9208984375,2269.095947265625,1109.808837890625,1340.156494140625,386.5898132324219,3206.640625,1392.394287109375,765.9951782226562,3702.289306640625
